id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.longitude,samplingPoint.latitude,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201039/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-20T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.036,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201039/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-20T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",92.7,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201039/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-20T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",9.3,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201040/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-27T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,8.01,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201040/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-27T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,11.3,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201040/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-27T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,448,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201040/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-27T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,2.4,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201040/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-27T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.045,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201040/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-27T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,1.88,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201040/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-27T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0119,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201040/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-27T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.046,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201040/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-27T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",91.6,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201040/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-01-27T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",9.9,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201041/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,7.9,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201041/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,11.1,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201041/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,437,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201041/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,2.4,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201041/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.053,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201041/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,1.93,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201041/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0122,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201041/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.04,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201041/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",94.8,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201041/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",9.6,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201042/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-10T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,8.04,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201042/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-10T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,9.5,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201042/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-10T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,415,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201042/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-10T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,2.1,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201042/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-10T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.054,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201042/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-10T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,1.84,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201042/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-10T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0089,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201042/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-10T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.038,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201042/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-10T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",96.9,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201042/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-10T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",10.5,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201043/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-17T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,8.07,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201043/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-17T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,9.5,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201043/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-17T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,412,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201043/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-17T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,2.5,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201043/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-17T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.055,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201043/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-17T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,1.57,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201043/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-17T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0128,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201043/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-17T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.038,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201043/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-17T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",98.7,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201043/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-17T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",10.8,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201044/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-24T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,7.75,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201044/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-24T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,7.8,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201044/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-24T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,423,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201044/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-24T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,1.8,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201044/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-24T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.051,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201044/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-24T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,1.79,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201044/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-24T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0091,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201044/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-24T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.035,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201044/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-24T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",96,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201044/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-02-24T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",10.1,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201045/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-03-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,7.84,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201045/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-03-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,8.2,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201045/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-03-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,398,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201045/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-03-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,1.7,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201045/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-03-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.071,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201045/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-03-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,1.59,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201045/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2026-03-03T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0097,MILLIGRAM PER LITRE
